Epoch time,Latitude,Longitude,Air Quality PM 2.5 (ug/m3),Radiation (cps)
1682717926.4952292,0,0,5.0,24.6
1682717931.8930752,0,0,5.0,27.2
1682717937.320187,0,0,5.0,26.4
