Epoch time,Latitude,Longitude,Air Quality PM 2.5 (ug/m3),Radiation (cps)
1682722023.5375154,0,0,3.0,25.0
1682722028.9588146,0,0,2.0,26.6
1682722034.3206058,0,0,3.0,25.8
1682722039.6950233,0,0,3.0,21.8
1682722045.0966463,0,0,3.0,28.6
1682722050.4952936,0,0,4.0,27.8
1682722055.9311297,0,0,3.5,23.2
1682722061.368442,0,0,3.0,24.0
1682722066.775692,0,0,3.0,27.6
1682722072.2263873,0,0,3.0,25.2
1682722077.6958902,0,0,3.0,22.4
1682722083.1098914,0,0,3.0,29.8
1682722088.5419092,0,0,3.0,25.2
1682722094.0595956,0,0,2.5,26.6
1682722099.5148804,0,0,2.0,27.4
1682722104.9744425,0,0,2.0,25.0
1682722110.4976275,0,0,1.0,28.0
1682722115.9761326,0,0,1.0,24.4
1682722121.45002,0,0,1.0,25.2
1682722126.9782085,0,0,2.0,25.6
1682722132.46963,0,0,1.0,22.4
1682722137.984783,0,0,1.0,26.8
1682722143.5209382,0,0,1.5,26.4
1682722149.060111,0,0,2.0,23.8
1682722154.616429,0,0,1.5,25.6
1682722160.192507,0,0,1.0,26.6
1682722165.7763906,0,0,1.0,25.6
1682722171.3356915,0,0,1.0,24.6
1682722176.9376054,0,0,1.0,25.6
1682722182.5282266,0,0,1.0,26.0
1682722188.1083107,0,0,1.0,25.2
1682722193.7805538,0,0,1.0,26.0
1682722199.3760686,0,0,2.0,22.4
1682722205.0324552,0,0,2.0,27.8
1682722210.621447,0,0,3.0,24.6
1682722216.2617245,0,0,3.5,23.0
1682722221.9368975,0,0,4.0,23.2
1682722227.6772888,0,0,3.5,24.6
1682722233.3440862,0,0,3.0,25.6
1682722239.0412798,0,0,3.0,26.6
1682722244.6806645,0,0,3.0,27.0
1682722250.374582,0,0,3.5,24.8
1682722256.0530033,0,0,3.0,23.8
1682722261.7015967,0,0,3.0,28.4
1682722267.4831827,0,0,3.0,29.0
1682722273.2080052,0,0,2.5,27.8
1682722278.9549432,0,0,1.5,21.4
1682722284.6229296,0,0,2.0,23.2
1682722290.3167357,0,0,2.0,27.2
1682722296.0808315,0,0,1.0,23.8
1682722301.7419388,0,0,1.5,22.4
1682722307.463139,0,0,1.0,24.0
1682722313.1586416,0,0,1.0,23.8
1682722318.898386,0,0,1.0,29.4
1682722324.6525373,0,0,1.0,24.0
1682722330.3645637,0,0,1.0,27.4
1682722336.1354003,0,0,1.0,24.8
1682722341.8818896,0,0,1.0,27.4
1682722347.6454823,0,0,2.0,25.6
1682722353.488972,0,0,2.0,25.4
1682722359.3222015,0,0,2.0,25.6
1682722365.2448018,0,0,2.0,32.4
1682722371.2860737,0,0,2.0,27.4
1682722377.172523,0,0,2.5,29.6
1682722382.9389796,0,0,3.0,25.6
1682722388.7188487,0,0,2.5,27.6
1682722394.5704339,0,0,3.0,27.4
1682722400.5423288,0,0,3.0,24.8
1682722406.4563148,0,0,3.0,24.6
1682722412.2975273,0,0,2.5,31.6
1682722418.1325564,0,0,3.0,30.2
1682722423.9951375,0,0,3.0,24.6
1682722429.8880465,0,0,3.0,24.8
1682722435.837864,0,0,2.5,21.6
1682722441.6859958,0,0,2.0,23.8
1682722447.5682235,0,0,2.5,22.4
1682722453.4983718,0,0,3.0,27.2
1682722459.4450302,0,0,3.5,24.2
1682722465.3993526,0,0,4.0,26.0
1682722471.413549,0,0,3.0,24.6
1682722477.3781993,0,0,3.0,23.8
1682722483.281541,0,0,4.0,25.6
1682722489.2028182,0,0,4.0,24.8
1682722495.2390661,0,0,4.5,23.6
1682722501.1513019,0,0,5.0,26.0
1682722507.121556,0,0,5.0,23.4
1682722513.1425247,0,0,5.0,25.2
1682722519.2270234,0,0,5.0,30.4
1682722525.234988,0,0,5.0,30.0
1682722531.199926,0,0,5.0,28.2
1682722537.2392006,0,0,5.0,26.2
1682722543.2986963,0,0,4.0,23.0
1682722549.379058,0,0,5.0,25.2
1682722555.3469365,0,0,4.0,22.2
1682722561.337483,0,0,4.0,25.2
1682722567.3445709,0,0,4.0,24.4
1682722573.4357197,0,0,3.0,24.2
1682722579.5397403,0,0,3.0,27.2
1682722585.6350732,0,0,2.0,22.6
1682722591.7804415,0,0,2.5,25.8
1682722597.913475,0,0,2.0,25.2
1682722604.0225403,0,0,2.0,27.4
1682722610.2423568,0,0,2.0,26.0
1682722616.404583,0,0,2.0,26.2
1682722622.6455898,0,0,2.0,26.2
1682722628.6940272,0,0,3.0,26.6
1682722634.8407786,0,0,2.0,28.4
1682722640.9524622,0,0,2.0,22.6
1682722647.1018991,0,0,3.0,27.6
1682722653.2216938,0,0,4.0,27.2
1682722659.3901112,0,0,4.0,27.0
1682722665.6358497,0,0,4.0,26.6
1682722671.9175227,0,0,3.0,28.2
1682722678.1083384,0,0,4.0,28.0
1682722684.3311367,0,0,2.0,27.4
1682722690.4972441,0,0,2.5,26.2
1682722696.7079759,0,0,3.0,23.6
