Epoch time,Latitude,Longitude,Air Quality PM 2.5 (ug/m3),Radiation (cps)
1683160298.741915,0,0,2.0,27.8
1683160304.251329,0,0,1.5,34.4
1683160309.6174111,0,0,1.0,33.2
1683160314.952039,0,0,2.0,34.6
1683160320.3403132,0,0,1.0,30.8
1683160325.6640801,0,0,1.0,28.2
1683160331.0212064,0,0,1.0,32.0
1683160336.3861809,0,0,1.0,33.2
1683160341.752938,0,0,0.5,32.2
1683160347.129291,0,0,0.0,28.6
1683160352.486272,0,0,0.0,29.2
1683160357.8905096,0,0,1.0,27.2
1683160363.2726371,0,0,1.0,31.2
1683160368.7108755,0,0,1.0,30.6
1683160374.153596,0,0,0.0,35.8
1683160379.5478644,0,0,0.0,32.8
1683160384.9601161,0,0,0.0,36.6
1683160390.40034,0,0,1.0,31.0
1683160395.8416004,0,0,1.0,31.4
1683160401.3228054,0,0,1.0,28.8
1683160406.8399675,0,0,1.0,25.2
1683160412.3146763,0,0,1.0,34.2
1683160417.775104,0,0,0.5,29.8
1683160423.2519236,0,0,0.0,29.8
1683160428.8012183,0,0,0.5,26.4
1683160434.3176007,0,0,1.0,30.0
1683160439.871267,0,0,1.0,28.6
1683160445.4122894,0,0,1.0,37.0
1683160450.9533496,0,0,0.0,30.0
1683160456.5312428,0,0,1.0,26.6
1683160462.0528867,0,0,1.0,32.6
1683160467.6171653,0,0,1.0,31.4
1683160473.1383038,0,0,1.0,32.8
1683160478.7128932,0,0,1.0,34.8
1683160484.2975614,0,0,1.0,32.6
1683160489.882609,0,0,1.0,32.8
1683160495.4778802,0,0,1.0,30.4
1683160501.209842,0,0,1.5,35.8
1683160506.8068774,0,0,2.0,31.2
1683160512.4800637,0,0,2.0,33.8
1683160518.0632982,0,0,2.0,29.0
1683160523.684077,0,0,2.0,32.6
1683160529.331434,0,0,1.0,34.2
1683160534.9808931,0,0,1.0,30.6
1683160540.6149259,0,0,1.0,32.8
1683160546.3131769,0,0,2.0,33.8
1683160551.964193,0,0,2.0,29.0
1683160557.6148984,0,0,2.0,32.0
1683160563.2648818,0,0,2.0,33.8
1683160569.0511222,0,0,2.0,27.0
1683160574.7537963,0,0,2.0,30.2
1683160580.4328701,0,0,2.0,30.2
1683160586.1278434,0,0,2.0,26.8
1683160591.8065348,0,0,2.0,29.2
1683160597.5446072,0,0,2.0,32.0
1683160603.2565546,0,0,2.0,31.6
1683160608.9557602,0,0,2.0,33.2
1683160614.754561,0,0,2.0,36.0
1683160620.48812,0,0,2.0,32.4
1683160626.275404,0,0,2.0,29.0
1683160632.1360128,0,0,2.0,37.4
1683160637.8721485,0,0,2.0,33.8
1683160643.6658502,0,0,2.0,31.8
1683160649.5255294,0,0,2.0,35.0
1683160655.3379993,0,0,2.0,32.6
1683160661.2999084,0,0,2.0,33.6
1683160667.4270833,0,0,2.0,30.0
1683160673.2967715,0,0,2.0,30.6
1683160679.189211,0,0,2.0,31.2
1683160685.0808759,0,0,2.0,33.2
1683160690.9490976,0,0,2.0,37.2
1683160696.826377,0,0,2.5,31.0
1683160702.702887,0,0,3.0,32.0
1683160708.5517557,0,0,3.0,31.6
1683160714.4681284,0,0,3.0,32.4
1683160720.3254714,0,0,4.0,37.2
1683160726.2829335,0,0,3.0,29.4
1683160732.1852744,0,0,4.0,30.6
1683160738.0984871,0,0,3.0,29.8
1683160744.0158799,0,0,4.0,30.4
1683160750.0217187,0,0,3.0,38.2
1683160756.0851462,0,0,3.0,35.6
1683160762.2527406,0,0,3.0,30.8
1683160768.183356,0,0,3.0,36.8
1683160774.1369085,0,0,3.0,33.8
1683160780.123264,0,0,3.0,30.0
1683160786.0721219,0,0,3.0,31.6
1683160792.2041893,0,0,3.0,32.8
1683160798.1621513,0,0,3.0,32.6
1683160804.1824458,0,0,2.0,32.6
1683160810.1629415,0,0,2.0,27.8
1683160816.2853873,0,0,2.0,35.6
1683160822.2990458,0,0,2.0,35.4
1683160828.397693,0,0,2.0,29.6
1683160834.589504,0,0,2.0,33.2
1683160840.619991,0,0,2.0,30.8
1683160846.67733,0,0,2.0,33.0
1683160852.7473967,0,0,2.0,29.0
1683160858.798693,0,0,2.0,29.0
1683160864.8661292,0,0,3.0,35.4
1683160870.9015956,0,0,3.0,29.8
1683160877.0700073,0,0,2.0,31.2
1683160883.1389241,0,0,2.5,29.0
1683160889.269174,0,0,2.0,31.8
1683160895.7792046,0,0,2.0,31.0
1683160901.9548464,0,0,2.0,30.0
