Epoch time,Latitude,Longitude,Air Quality PM 2.5 (ug/m3),Radiation (cps)
1682115976.6552362,0,0,8.0,46.4
1682115982.129013,0,0,8.5,50.0
1682115987.422247,0,0,8.0,49.8
