Time,PM 1.0,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1677280410.308247,7,12,13,21.1628125,97992,31.7641259786366,995.7943966321819,146.3540962143392
1677280411.500185,7,12,13,21.3196484375,97613,31.56849620034905,995.7937726652996,146.35936477893733
1677280412.6918783,7,12,13,21.477265625,97559,31.323675176036964,995.8011475672553,146.29709378051382
1677280413.8834782,7,12,13,21.6315625,97345,30.91444697868823,995.77053006141,146.5556193427859
1677280415.0753264,7,12,13,21.7403515625,98155,30.710132084311095,995.7401787608364,146.81190349572086
1677280416.267847,7,12,13,21.8094921875,97829,30.317081985758094,995.7213119480971,146.97121666484654
1677280417.4595459,7,12,13,21.8696484375,97291,29.98416970031761,995.6982364049959,147.1660720781227
1677280418.65128,7,12,12,21.938984375,96918,29.90281501886023,995.7139048783283,147.0337633377341
1677280419.8430781,7,12,12,21.9940625,96337,29.71701938917551,995.6963247745978,147.18221450709783
1677280421.034487,7,12,12,22.0305859375,96390,29.26421921798162,995.6540066478157,147.53956896335038
1677280422.2261736,8,13,13,22.0485546875,96759,29.395758452062495,995.665789383128,147.4400686884129
1677280423.4176495,8,13,13,22.0657421875,97131,28.958605899814515,995.6728864971464,147.38013698696034
1677280424.6098773,8,13,13,22.0532421875,98209,28.963006162402884,995.640772938798,147.65132324154587
1677280425.801419,8,13,13,22.033515625,98538,28.826350173379367,995.6141665245876,147.87600921436072
1677280426.9936025,8,13,13,21.98390625,99368,28.979052300670716,995.6268579014768,147.76883240823642
1677280428.1853726,8,13,13,21.9184765625,99424,28.88194064125603,995.6226389450667,147.80446075017008
1677280429.3775482,8,13,13,21.8512890625,99312,28.844158933242234,995.6241383472188,147.79179854974467
1677280430.5693405,8,13,13,21.771015625,100042,28.751396111771246,995.6251066424999,147.7836214662318
1677280431.7611847,8,13,13,21.677265625,99704,28.727743922006404,995.6266139150633,147.7708928270845
1677280432.953013,8,12,12,21.5786328125,100326,28.665988298812653,995.635631749303,147.69473920401077
1677280434.1450303,8,12,12,21.4774609375,100326,28.69029087086221,995.6302418106814,147.7402559808526
1677280435.336971,8,12,12,21.3766796875,101071,28.773923141870487,995.6237258346497,147.7952821478658
1677280436.528562,8,12,12,21.2626171875,100669,28.802594905504197,995.6214479781418,147.81451827768205
1677280437.7210286,8,12,12,21.1723828125,101014,29.054424637181462,995.621563636545,147.813541560315
1677280438.916079,8,12,12,21.0966015625,101594,29.226677643666484,995.6124178718397,147.89077641563955
1677280440.1084723,7,12,12,21.024921875,102536,29.39943573371231,995.5978808413519,148.01354102804365
1677280441.300075,7,12,12,20.9641796875,103375,29.432424810418652,995.5975274363669,148.01652553638147
1677280442.4915698,7,12,12,20.9096875,102894,29.482167074989327,995.5986763488942,148.0068229626963
1677280443.683434,8,12,12,20.857734375,102536,29.483382428660743,995.6056145745498,147.94822979506392
1677280444.875307,8,12,12,20.8175,102240,29.50179065770356,995.6057703495213,147.94691428254814
1677280446.0668306,8,12,12,20.7878125,101769,29.586056509272126,995.6058143022386,147.94654310388682
1677280447.2584782,8,12,12,20.7676953125,101361,29.654879367428727,995.5990455864746,148.00370475087522
1677280448.4502366,8,12,12,20.7536328125,101594,29.81645240990598,995.6003241739926,147.9929070849573
1677280449.642367,8,12,12,20.7383984375,101361,30.00527905666017,995.5962924784538,148.02695477401573
1677280450.8350313,8,12,12,20.7235546875,102122,30.10191045452178,995.5980202127334,148.01236403568615
1677280452.0280056,8,12,12,20.70421875,103255,30.165589344909545,995.6061872993082,147.9433931614698
1677280453.2206533,8,12,12,20.6872265625,102536,30.131555355577415,995.6112898148666,147.90030275749467
1677280454.4128692,8,11,11,20.680390625,102655,30.163629137689362,995.6105312687062,147.90670861797346
1677280455.6045399,8,11,11,20.686640625,102063,30.196786933898345,995.6171857731995,147.85051200482806
1677280456.7964797,8,11,11,20.70578125,101769,30.269120359289143,995.6292278760384,147.74881844515474
